"","Name","Code","Year","Month","Population","LST_Day","NDVI","EVI","Precip","AvgRad","SWOccurrence","pland_forest","area_mn_forest","te_forest","enn_mn_forest"
"1","CHACHAPOYAS",10101,2024,48,29214.1126760563,22.8188334867058,0.537929026135249,0.313087676010328,78.4438989409663,1.21392609111817,10.8310810810811,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2","BALSAS",10103,2024,48,1512.98591549272,23.8787964808414,0.437643792748578,0.226471380888764,70.1608453967147,0.15591064871131,47.3634933959399,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"3","CHETO",10104,2024,48,498,19.4372648486181,0.626823451856952,0.378629890637698,93.8449984827016,0.165044170220961,1.5,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"4","CHILIQUIN",10105,2024,48,537,19.3650682926391,0.521968501559658,0.312613008706045,81.9063939981668,0.16228449202276,2,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"5","CHUQUIBAMBA",10106,2024,48,1719,21.309821020098,0.449656678202568,0.247743810325099,73.3221501412844,0.154548904595081,53.9633093434503,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"6","GRANADA",10107,2024,48,365,17.1463021890933,0.401974351249579,0.213825985542914,93.773655522935,0.135803425012833,55.7510959605772,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"7","HUANCAS",10108,2024,48,1111.27118644043,24.5602167812977,0.488823752594761,0.261969163056518,76.2420911030839,0.446577081298124,6.62983425414365,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"8","LA JALCA",10109,2024,48,4384.85285521849,19.273290028906,0.499773480225607,0.292537805999813,94.8050676186239,0.328942041522357,6,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"9","LEIMEBAMBA",10110,2024,48,2689,14.8684217822026,0.468372306042811,0.28259161720724,82.7468559307286,0.15033053641775,69.8768472906404,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"10","LEVANTO",10111,2024,48,554.711864406782,20.1366575940765,0.518703926496099,0.296486777304934,82.7126256709904,0.188367190933078,3,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"11","MAGDALENA",10112,2024,48,602.319148935727,20.2978956627051,0.539896361881665,0.295930543214006,90.1973631238562,0.173552476300582,12.1782994923858,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"12","MOLINOPAMPA",10114,2024,48,2258,18.9313693678222,0.544710927846801,0.321978819815876,90.4858959986395,0.146888700500774,48.2509652509653,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"13","OLLEROS",10116,2024,48,292,17.4566009031484,0.474241870425273,0.260471064966206,89.6287619030468,0.141356340184431,4.86221003705528,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"14","QUINJALCA",10117,2024,48,591,18.8491459861447,0.518760064933866,0.316649272394614,86.4722667027505,0.184659896517371,2,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"15","SONCHE",10121,2024,48,206.872340425543,22.7600377158431,0.5369663588501,0.294122476307648,81.2299193543429,0.196631533924815,13.4262939133405,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"16","BAGUA",10201,2024,48,23001,30.5757533527641,0.553160838873244,0.34414005516438,81.534301107243,0.603451031014793,25.9823658680883,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"17","ARAMANGO",10202,2024,48,8180.29577464642,23.0350934869017,0.552123521669715,0.369548059884079,115.955518112106,0.173334990752004,61.6385027537225,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"18","COPALLIN",10203,2024,48,4868.65957446806,27.1246091774805,0.461808504639727,0.308902817048471,77.5260122304159,0.260429815931445,17.4677305587461,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
