"","Name","Code","Year","Month","Population","LST_Day","NDVI","EVI","Precip","AvgRad","SWOccurrence","pland_forest","area_mn_forest","te_forest","enn_mn_forest"
"1","CHACHAPOYAS",10101,2020,1,27185.1690140845,21.3066119860309,0.537929026135249,0.313087676010328,95.8204027050571,1.21843565052937,10.8310810810811,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"2","BALSAS",10103,2020,1,1443.47887323943,24.390451098547,0.394103165903806,0.226471380888764,102.172255288315,0.170682960274152,47.3634933959399,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"3","CHETO",10104,2020,1,498,19.4547550033016,0.626823451856952,0.378629890637698,100.780294751868,0.165044170220961,1.5,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"4","CHILIQUIN",10105,2020,1,537,19.6183008970084,0.521968501559658,0.312613008706045,84.9527292902615,0.16228449202276,2,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"5","CHUQUIBAMBA",10106,2020,1,1719,19.7285527709354,0.379184196495337,0.247743810325099,120.945358340171,0.160562176905946,53.9633093434503,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"6","GRANADA",10107,2020,1,365,17.4874879918329,0.356629366402716,0.213825985542914,112.480643976412,0.14328194929813,55.7510959605772,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"7","HUANCAS",10108,2020,1,1001.33898305084,22.2534372834867,0.488823752594761,0.255974614456456,84.3974125869649,0.480629984721931,6.62983425414365,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"8","LA JALCA",10109,2020,1,4383.2326544503,19.273290028906,0.499773480225607,0.292537805999813,120.136867937765,0.204380121108149,6,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"9","LEIMEBAMBA",10110,2020,1,2689,14.1180363931571,0.405276727224621,0.258017813349281,141.845717467161,0.138636212365569,69.8768472906404,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"10","LEVANTO",10111,2020,1,583.389830508475,19.6016284368586,0.518703926496099,0.296486777304934,102.392945889394,0.203285936181445,3,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"11","MAGDALENA",10112,2020,1,634.319148936161,19.3423625052551,0.539896361881665,0.295930543214006,113.108463307115,0.186075021350755,12.1782994923858,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"12","MOLINOPAMPA",10114,2020,1,2258,19.5414880214761,0.544710927846801,0.321978819815876,108.617228747157,0.135223823692985,48.2509652509653,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"13","OLLEROS",10116,2020,1,292,16.6389364392476,0.4497351861098,0.260471064966206,100.827760490915,0.141356340184431,4.86221003705528,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"14","QUINJALCA",10117,2020,1,591,20.0041437940769,0.518760064933866,0.316649272394614,89.8616704572163,0.184659896517371,2,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"15","SONCHE",10121,2020,1,212.872340425532,22.333346371272,0.5369663588501,0.294122476307648,86.8480936979087,0.196631533924815,13.4262939133405,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"16","BAGUA",10201,2020,1,23001,25.9859499069323,0.503153043613729,0.295444160039616,87.2687466846127,0.603451031014793,25.9823658680883,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"17","ARAMANGO",10202,2020,1,8511.9436619718,21.9067688604164,0.556449466781619,0.369548059884079,118.976152620786,0.158045224810359,61.6385027537225,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"18","COPALLIN",10203,2020,1,4931.65957446808,24.063861124102,0.461808504639727,0.308902817048471,85.552962470771,0.260429815931445,17.4677305587461,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"19","EL PARCO",10204,2020,1,1584.72727272727,31.1366715459939,0.583341789639713,0.366624182465339,85.7878777737315,0.393928852270566,2.40031397174254,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"20","IMAZA",10205,2020,1,20765.7746478873,23.4152879689541,0.462632995117323,0.392209764430526,199.614179058532,0.127522596046752,49.231232177236,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"21","LA PECA",10206,2020,1,6044,14.4852699744948,0.459403727532508,0.307753481366814,88.2918702887018,0.263213432047841,1.5,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"22","JUMBILLA",10301,2020,1,1426,19.5802199875102,0.440255357176968,0.279753627590484,87.008149937746,0.203514272377842,2.89453758788534,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"23","CHISQUILLA",10302,2020,1,301,16.9781983112208,0.363489690118135,0.202460841232113,97.4905892750524,0.157968772199699,4.26084300549786,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"24","CHURUJA",10303,2020,1,215,24.3619993117803,0.651180411494473,0.392761179234098,79.2835844926766,0.23331653943146,28.2088470860997,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"25","COROSHA",10304,2020,1,1037,20.2580987199338,0.454454233891186,0.307778364338004,97.0978016552906,0.196882953012735,1,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"26","FLORIDA",10306,2020,1,8606.66101694911,18.0497066405592,0.578257986865097,0.322595822213746,86.7992413328575,0.18132160774811,86.8425441683448,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"27","JAZAN",10307,2020,1,6961,26.3918755577551,0.535247464471351,0.337761491854781,82.4372895808328,0.373940153609449,25.1730271668823,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"28","RECTA",10308,2020,1,257,20.9370155093742,0.484047694967093,0.336749544096704,81.8111915503339,0.189445824777055,2,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"29","SAN CARLOS",10309,2020,1,381,24.6371803075447,0.486551109899048,0.285646726553414,74.8730775040888,0.17139898191308,3.3138519740033,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"30","SHIPASBAMBA",10310,2020,1,2090,20.8102747742389,0.513421383018982,0.3607918004265,87.9964558258181,0.195647134451929,27.2924196581896,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"31","VALERA",10311,2020,1,973,25.6455479434516,0.558705977829911,0.327096959824125,102.499267580391,0.189646565582045,24.0035856121639,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"32","YAMBRASBAMBA",10312,2020,1,8202.86440677955,20.3067151733133,0.354384634434463,0.274814713766251,148.820490466846,0.140644016284954,6.67525144583941,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"33","NIEVA",10401,2020,1,25546.6271186436,24.8137755581846,0.508750381926655,0.410619902366471,246.022402774997,0.107025747127529,47.5169409576116,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"34","EL CENEPA",10402,2020,1,8701.87323943657,23.6196739963874,0.555479955685917,0.34982008812598,217.393771501511,0.178364700954557,34.1041050860137,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"35","RIO SANTIAGO",10403,2020,1,16042.3098591549,24.275795671089,0.550948150733401,0.386205068838751,288.728441860468,0.130285672851934,69.8769962388923,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"36","LAMUD",10501,2020,1,1735.83050847457,21.6236060106353,0.479757989086275,0.29073512199502,85.5846698326237,0.273752330125743,23.9225759580706,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"37","CAMPORREDONDO",10502,2020,1,3710.81690140845,20.97227342513,0.541197386478744,0.344736304589624,74.9864235813749,0.195719652329729,52.4586970315367,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"38","COCABAMBA",10503,2020,1,2135,22.8919484462399,0.449145676460663,0.236429360979426,93.9161214674833,0.169454386119147,55.6483573830049,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"39","COLCAMAR",10504,2020,1,1756.81355932205,17.7718407115904,0.477612625282927,0.304960344725555,82.6551025269896,0.20012188940487,15.0780632411067,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"40","CONILA",10505,2020,1,1852,14.1287231183884,0.399602622993571,0.265054993689052,79.8862433365441,0.185502223533253,21.6875,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"41","INGUILPATA",10506,2020,1,472.084507042251,17.5568775800882,0.458123983863627,0.328328721661448,75.4758267073574,0.23163597005986,10.7611665536285,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"42","LUYA",10509,2020,1,3734,21.6071620379953,0.489047193212293,0.303380406155859,75.0319026648909,0.397165527121358,27.3703703703704,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"43","OCUMAL",10513,2020,1,3465.11267605634,20.7273057561008,0.502320310386533,0.338249088799305,72.4294258141566,0.174905125494877,51.2012012411938,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"44","PISUQUIA",10514,2020,1,4688.22535211269,21.6551705794459,0.478121948853967,0.265394425618562,92.690532497705,0.152545271621916,48.6735466747227,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"45","PROVIDENCIA",10515,2020,1,1259,22.0210612091013,0.555196675937505,0.316816053332553,74.1557013797257,0.168092475340438,54.664450795667,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"46","SAN CRISTOBAL",10516,2020,1,517.638297872334,23.1901660089456,0.525703141886159,0.327116349826863,77.2775272971186,0.203555941213503,29.1042089043873,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"47","SAN JERONIMO",10518,2020,1,1404,21.5790178254279,0.467336277248356,0.3164192663036,80.1414348654274,0.200953961585736,28.4599829455476,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"48","TINGO",10522,2020,1,1153.4406779661,19.3667083624815,0.503014861842501,0.310894135888776,91.1141587301183,0.191610654309452,12.3845675171126,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"49","SAN NICOLAS",10601,2020,1,4736.84507042252,21.5230766968164,0.571784492909425,0.341942756573191,121.28125617174,0.227357600007449,46.3916858698985,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"50","CHIRIMOTO",10602,2020,1,1713,21.3796224042616,0.679014916517598,0.424176786263331,111.498010960831,0.116317829843336,3.51753665689149,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"51","LIMABAMBA",10605,2020,1,3073.11267605631,19.9687280305215,0.620853500000014,0.395483101639436,127.670337858731,0.114130509311706,46.7803533568905,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"52","MARISCAL BENAVIDES",10607,2020,1,2387,19.2455756595013,0.576115559977657,0.329375198000303,115.23763612041,0.136049191279045,24.7579722224386,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
